t,x1,y1,x2,y2,x3,y3
7.14000,-1.000000,2.142000,1.000000,-2.142000,-2.142000,0.500000
7.15000,-1.000000,2.145000,1.000000,-2.145000,-2.145000,0.500000
7.16000,-1.000000,2.148000,1.000000,-2.148000,-2.148000,0.500000
7.17000,-1.000000,2.151000,1.000000,-2.151000,-2.151000,0.500000
7.18000,-1.000000,2.154000,1.000000,-2.154000,-2.154000,0.500000
7.19000,-1.000000,2.157000,1.000000,-2.157000,-2.157000,0.500000
7.20000,-1.000000,2.160000,1.000000,-2.160000,-2.160000,0.500000
7.21000,-1.000000,2.163000,1.000000,-2.163000,-2.163000,0.500000
7.22000,-1.000000,2.166000,1.000000,-2.166000,-2.166000,0.500000
7.23000,-1.000000,2.169000,1.000000,-2.169000,-2.169000,0.500000
7.24000,-1.000000,2.172000,1.000000,-2.172000,-2.172000,0.500000
7.25000,-1.000000,2.175000,1.000000,-2.175000,-2.175000,0.500000
7.26000,-1.000000,2.178000,1.000000,-2.178000,-2.178000,0.500000
7.27000,-1.000000,2.181000,1.000000,-2.181000,-2.181000,0.500000
7.28000,-1.000000,2.184000,1.000000,-2.184000,-2.184000,0.500000
7.29000,-1.000000,2.187000,1.000000,-2.187000,-2.187000,0.500000
7.30000,-1.000000,2.190000,1.000000,-2.190000,-2.190000,0.500000
7.31000,-1.000000,2.193000,1.000000,-2.193000,-2.193000,0.500000
7.32000,-1.000000,2.196000,1.000000,-2.196000,-2.196000,0.500000
7.33000,-1.000000,2.199000,1.000000,-2.199000,-2.199000,0.500000
7.34000,-1.000000,2.202000,1.000000,-2.202000,-2.202000,0.500000
7.35000,-1.000000,2.205000,1.000000,-2.205000,-2.205000,0.500000
7.36000,-1.000000,2.208000,1.000000,-2.208000,-2.208000,0.500000
7.37000,-1.000000,2.211000,1.000000,-2.211000,-2.211000,0.500000
7.38000,-1.000000,2.214000,1.000000,-2.214000,-2.214000,0.500000
7.39000,-1.000000,2.217000,1.000000,-2.217000,-2.217000,0.500000
7.40000,-1.000000,2.220000,1.000000,-2.220000,-2.220000,0.500000
7.41000,-1.000000,2.223000,1.000000,-2.223000,-2.223000,0.500000
7.42000,-1.000000,2.226000,1.000000,-2.226000,-2.226000,0.500000
7.43000,-1.000000,2.229000,1.000000,-2.229000,-2.229000,0.500000
7.44000,-1.000000,2.232000,1.000000,-2.232000,-2.232000,0.500000
7.45000,-1.000000,2.235000,1.000000,-2.235000,-2.235000,0.500000
7.46000,-1.000000,2.238000,1.000000,-2.238000,-2.238000,0.500000
7.47000,-1.000000,2.241000,1.000000,-2.241000,-2.241000,0.500000
7.48000,-1.000000,2.244000,1.000000,-2.244000,-2.244000,0.500000
7.49000,-1.000000,2.247000,1.000000,-2.247000,-2.247000,0.500000
7.50000,-1.000000,2.250000,1.000000,-2.250000,-2.250000,0.500000
7.51000,-1.000000,2.253000,1.000000,-2.253000,-2.253000,0.500000
7.52000,-1.000000,2.256000,1.000000,-2.256000,-2.256000,0.500000
7.53000,-1.000000,2.259000,1.000000,-2.259000,-2.259000,0.500000
7.54000,-1.000000,2.262000,1.000000,-2.262000,-2.262000,0.500000
7.55000,-1.000000,2.265000,1.000000,-2.265000,-2.265000,0.500000
7.56000,-1.000000,2.268000,1.000000,-2.268000,-2.268000,0.500000
7.57000,-1.000000,2.271000,1.000000,-2.271000,-2.271000,0.500000
7.58000,-1.000000,2.274000,1.000000,-2.274000,-2.274000,0.500000
7.59000,-1.000000,2.277000,1.000000,-2.277000,-2.277000,0.500000
7.60000,-1.000000,2.280000,1.000000,-2.280000,-2.280000,0.500000
7.61000,-1.000000,2.283000,1.000000,-2.283000,-2.283000,0.500000
7.62000,-1.000000,2.286000,1.000000,-2.286000,-2.286000,0.500000
7.63000,-1.000000,2.289000,1.000000,-2.289000,-2.289000,0.500000
7.64000,-1.000000,2.292000,1.000000,-2.292000,-2.292000,0.500000
7.65000,-1.000000,2.295000,1.000000,-2.295000,-2.295000,0.500000
7.66000,-1.000000,2.298000,1.000000,-2.298000,-2.298000,0.500000
7.67000,-1.000000,2.301000,1.000000,-2.301000,-2.301000,0.500000
7.68000,-1.000000,2.304000,1.000000,-2.304000,-2.304000,0.500000
7.69000,-1.000000,2.307000,1.000000,-2.307000,-2.307000,0.500000
7.70000,-1.000000,2.310000,1.000000,-2.310000,-2.310000,0.500000
7.71000,-1.000000,2.313000,1.000000,-2.313000,-2.313000,0.500000
7.72000,-1.000000,2.316000,1.000000,-2.316000,-2.316000,0.500000
7.73000,-1.000000,2.319000,1.000000,-2.319000,-2.319000,0.500000
7.74000,-1.000000,2.322000,1.000000,-2.322000,-2.322000,0.500000
7.75000,-1.000000,2.325000,1.000000,-2.325000,-2.325000,0.500000
7.76000,-1.000000,2.328000,1.000000,-2.328000,-2.328000,0.500000
7.77000,-1.000000,2.331000,1.000000,-2.331000,-2.331000,0.500000
7.78000,-1.000000,2.334000,1.000000,-2.334000,-2.334000,0.500000
7.79000,-1.000000,2.337000,1.000000,-2.337000,-2.337000,0.500000
7.80000,-1.000000,2.340000,1.000000,-2.340000,-2.340000,0.500000
7.81000,-1.000000,2.343000,1.000000,-2.343000,-2.343000,0.500000
7.82000,-1.000000,2.346000,1.000000,-2.346000,-2.346000,0.500000
7.83000,-1.000000,2.349000,1.000000,-2.349000,-2.349000,0.500000
7.84000,-1.000000,2.352000,1.000000,-2.352000,-2.352000,0.500000
7.85000,-1.000000,2.355000,1.000000,-2.355000,-2.355000,0.500000
7.86000,-1.000000,2.358000,1.000000,-2.358000,-2.358000,0.500000
7.87000,-1.000000,2.361000,1.000000,-2.361000,-2.361000,0.500000
7.88000,-1.000000,2.364000,1.000000,-2.364000,-2.364000,0.500000
7.89000,-1.000000,2.367000,1.000000,-2.367000,-2.367000,0.500000
7.90000,-1.000000,2.370000,1.000000,-2.370000,-2.370000,0.500000
7.91000,-1.000000,2.373000,1.000000,-2.373000,-2.373000,0.500000
7.92000,-1.000000,2.376000,1.000000,-2.376000,-2.376000,0.500000
7.93000,-1.000000,2.379000,1.000000,-2.379000,-2.379000,0.500000
7.94000,-1.000000,2.382000,1.000000,-2.382000,-2.382000,0.500000
7.95000,-1.000000,2.385000,1.000000,-2.385000,-2.385000,0.500000
7.96000,-1.000000,2.388000,1.000000,-2.388000,-2.388000,0.500000
7.97000,-1.000000,2.391000,1.000000,-2.391000,-2.391000,0.500000
7.98000,-1.000000,2.394000,1.000000,-2.394000,-2.394000,0.500000
7.99000,-1.000000,2.397000,1.000000,-2.397000,-2.397000,0.500000
8.00000,-1.000000,2.400000,1.000000,-2.400000,-2.400000,0.500000
8.01000,-1.000000,2.403000,1.000000,-2.403000,-2.403000,0.500000
8.02000,-1.000000,2.406000,1.000000,-2.406000,-2.406000,0.500000
8.03000,-1.000000,2.409000,1.000000,-2.409000,-2.409000,0.500000
8.04000,-1.000000,2.412000,1.000000,-2.412000,-2.412000,0.500000
8.05000,-1.000000,2.415000,1.000000,-2.415000,-2.415000,0.500000
8.06000,-1.000000,2.418000,1.000000,-2.418000,-2.418000,0.500000
8.07000,-1.000000,2.421000,1.000000,-2.421000,-2.421000,0.500000
8.08000,-1.000000,2.424000,1.000000,-2.424000,-2.424000,0.500000
8.09000,-1.000000,2.427000,1.000000,-2.427000,-2.427000,0.500000
8.10000,-1.000000,2.430000,1.000000,-2.430000,-2.430000,0.500000
8.11000,-1.000000,2.433000,1.000000,-2.433000,-2.433000,0.500000
8.12000,-1.000000,2.436000,1.000000,-2.436000,-2.436000,0.500000
8.13000,-1.000000,2.439000,1.000000,-2.439000,-2.439000,0.500000
8.14000,-1.000000,2.442000,1.000000,-2.442000,-2.442000,0.500000
8.15000,-1.000000,2.445000,1.000000,-2.445000,-2.445000,0.500000
8.16000,-1.000000,2.448000,1.000000,-2.448000,-2.448000,0.500000
8.17000,-1.000000,2.451000,1.000000,-2.451000,-2.451000,0.500000
8.18000,-1.000000,2.454000,1.000000,-2.454000,-2.454000,0.500000
8.19000,-1.000000,2.457000,1.000000,-2.457000,-2.457000,0.500000
8.20000,-1.000000,2.460000,1.000000,-2.460000,-2.460000,0.500000
8.21000,-1.000000,2.463000,1.000000,-2.463000,-2.463000,0.500000
8.22000,-1.000000,2.466000,1.000000,-2.466000,-2.466000,0.500000
8.23000,-1.000000,2.469000,1.000000,-2.469000,-2.469000,0.500000
8.24000,-1.000000,2.472000,1.000000,-2.472000,-2.472000,0.500000
8.25000,-1.000000,2.475000,1.000000,-2.475000,-2.475000,0.500000
8.26000,-1.000000,2.478000,1.000000,-2.478000,-2.478000,0.500000
8.27000,-1.000000,2.481000,1.000000,-2.481000,-2.481000,0.500000
8.28000,-1.000000,2.484000,1.000000,-2.484000,-2.484000,0.500000
8.29000,-1.000000,2.487000,1.000000,-2.487000,-2.487000,0.500000
8.30000,-1.000000,2.490000,1.000000,-2.490000,-2.490000,0.500000
8.31000,-1.000000,2.493000,1.000000,-2.493000,-2.493000,0.500000
8.32000,-1.000000,2.496000,1.000000,-2.496000,-2.496000,0.500000
8.33000,-1.000000,2.499000,1.000000,-2.499000,-2.499000,0.500000
8.34000,-1.000000,2.502000,1.000000,-2.502000,-2.502000,0.500000
8.35000,-1.000000,2.505000,1.000000,-2.505000,-2.505000,0.500000
8.36000,-1.000000,2.508000,1.000000,-2.508000,-2.508000,0.500000
8.37000,-1.000000,2.511000,1.000000,-2.511000,-2.511000,0.500000
8.38000,-1.000000,2.514000,1.000000,-2.514000,-2.514000,0.500000
8.39000,-1.000000,2.517000,1.000000,-2.517000,-2.517000,0.500000
8.40000,-1.000000,2.520000,1.000000,-2.520000,-2.520000,0.500000
8.41000,-1.000000,2.523000,1.000000,-2.523000,-2.523000,0.500000
8.42000,-1.000000,2.526000,1.000000,-2.526000,-2.526000,0.500000
8.43000,-1.000000,2.529000,1.000000,-2.529000,-2.529000,0.500000
8.44000,-1.000000,2.532000,1.000000,-2.532000,-2.532000,0.500000
8.45000,-1.000000,2.535000,1.000000,-2.535000,-2.535000,0.500000
8.46000,-1.000000,2.538000,1.000000,-2.538000,-2.538000,0.500000
8.47000,-1.000000,2.541000,1.000000,-2.541000,-2.541000,0.500000
8.48000,-1.000000,2.544000,1.000000,-2.544000,-2.544000,0.500000
8.49000,-1.000000,2.547000,1.000000,-2.547000,-2.547000,0.500000
8.50000,-1.000000,2.550000,1.000000,-2.550000,-2.550000,0.500000
8.51000,-1.000000,2.553000,1.000000,-2.553000,-2.553000,0.500000
8.52000,-1.000000,2.556000,1.000000,-2.556000,-2.556000,0.500000
8.53000,-1.000000,2.559000,1.000000,-2.559000,-2.559000,0.500000
8.54000,-1.000000,2.562000,1.000000,-2.562000,-2.562000,0.500000
8.55000,-1.000000,2.565000,1.000000,-2.565000,-2.565000,0.500000
8.56000,-1.000000,2.568000,1.000000,-2.568000,-2.568000,0.500000
8.57000,-1.000000,2.571000,1.000000,-2.571000,-2.571000,0.500000
8.58000,-1.000000,2.574000,1.000000,-2.574000,-2.574000,0.500000
8.59000,-1.000000,2.577000,1.000000,-2.577000,-2.577000,0.500000
8.60000,-1.000000,2.580000,1.000000,-2.580000,-2.580000,0.500000
8.61000,-1.000000,2.583000,1.000000,-2.583000,-2.583000,0.500000
8.62000,-1.000000,2.586000,1.000000,-2.586000,-2.586000,0.500000
8.63000,-1.000000,2.589000,1.000000,-2.589000,-2.589000,0.500000
8.64000,-1.000000,2.592000,1.000000,-2.592000,-2.592000,0.500000
8.65000,-1.000000,2.595000,1.000000,-2.595000,-2.595000,0.500000
8.66000,-1.000000,2.598000,1.000000,-2.598000,-2.598000,0.500000
8.67000,-1.000000,2.601000,1.000000,-2.601000,-2.601000,0.500000
8.68000,-1.000000,2.604000,1.000000,-2.604000,-2.604000,0.500000
8.69000,-1.000000,2.607000,1.000000,-2.607000,-2.607000,0.500000
8.70000,-1.000000,2.610000,1.000000,-2.610000,-2.610000,0.500000
8.71000,-1.000000,2.613000,1.000000,-2.613000,-2.613000,0.500000
8.72000,-1.000000,2.616000,1.000000,-2.616000,-2.616000,0.500000
8.73000,-1.000000,2.619000,1.000000,-2.619000,-2.619000,0.500000
8.74000,-1.000000,2.622000,1.000000,-2.622000,-2.622000,0.500000
8.75000,-1.000000,2.625000,1.000000,-2.625000,-2.625000,0.500000
8.76000,-1.000000,2.628000,1.000000,-2.628000,-2.628000,0.500000
8.77000,-1.000000,2.631000,1.000000,-2.631000,-2.631000,0.500000
8.78000,-1.000000,2.634000,1.000000,-2.634000,-2.634000,0.500000
8.79000,-1.000000,2.637000,1.000000,-2.637000,-2.637000,0.500000
8.80000,-1.000000,2.640000,1.000000,-2.640000,-2.640000,0.500000
8.81000,-1.000000,2.643000,1.000000,-2.643000,-2.643000,0.500000
8.82000,-1.000000,2.646000,1.000000,-2.646000,-2.646000,0.500000
8.83000,-1.000000,2.649000,1.000000,-2.649000,-2.649000,0.500000
8.84000,-1.000000,2.652000,1.000000,-2.652000,-2.652000,0.500000
8.85000,-1.000000,2.655000,1.000000,-2.655000,-2.655000,0.500000
8.86000,-1.000000,2.658000,1.000000,-2.658000,-2.658000,0.500000
8.87000,-1.000000,2.661000,1.000000,-2.661000,-2.661000,0.500000
8.88000,-1.000000,2.664000,1.000000,-2.664000,-2.664000,0.500000
8.89000,-1.000000,2.667000,1.000000,-2.667000,-2.667000,0.500000
8.90000,-1.000000,2.670000,1.000000,-2.670000,-2.670000,0.500000
8.91000,-1.000000,2.673000,1.000000,-2.673000,-2.673000,0.500000
8.92000,-1.000000,2.676000,1.000000,-2.676000,-2.676000,0.500000
8.93000,-1.000000,2.679000,1.000000,-2.679000,-2.679000,0.500000
8.94000,-1.000000,2.682000,1.000000,-2.682000,-2.682000,0.500000
8.95000,-1.000000,2.685000,1.000000,-2.685000,-2.685000,0.500000
8.96000,-1.000000,2.688000,1.000000,-2.688000,-2.688000,0.500000
8.97000,-1.000000,2.691000,1.000000,-2.691000,-2.691000,0.500000
8.98000,-1.000000,2.694000,1.000000,-2.694000,-2.694000,0.500000
8.99000,-1.000000,2.697000,1.000000,-2.697000,-2.697000,0.500000
9.00000,-1.000000,2.700000,1.000000,-2.700000,-2.700000,0.500000
9.01000,-1.000000,2.703000,1.000000,-2.703000,-2.703000,0.500000
9.02000,-1.000000,2.706000,1.000000,-2.706000,-2.706000,0.500000
9.03000,-1.000000,2.709000,1.000000,-2.709000,-2.709000,0.500000
9.04000,-1.000000,2.712000,1.000000,-2.712000,-2.712000,0.500000
9.05000,-1.000000,2.715000,1.000000,-2.715000,-2.715000,0.500000
9.06000,-1.000000,2.718000,1.000000,-2.718000,-2.718000,0.500000
9.07000,-1.000000,2.721000,1.000000,-2.721000,-2.721000,0.500000
9.08000,-1.000000,2.724000,1.000000,-2.724000,-2.724000,0.500000
9.09000,-1.000000,2.727000,1.000000,-2.727000,-2.727000,0.500000
9.10000,-1.000000,2.730000,1.000000,-2.730000,-2.730000,0.500000
9.11000,-1.000000,2.733000,1.000000,-2.733000,-2.733000,0.500000
9.12000,-1.000000,2.736000,1.000000,-2.736000,-2.736000,0.500000
9.13000,-1.000000,2.739000,1.000000,-2.739000,-2.739000,0.500000
9.14000,-1.000000,2.742000,1.000000,-2.742000,-2.742000,0.500000
9.15000,-1.000000,2.745000,1.000000,-2.745000,-2.745000,0.500000
9.16000,-1.000000,2.748000,1.000000,-2.748000,-2.748000,0.500000
9.17000,-1.000000,2.751000,1.000000,-2.751000,-2.751000,0.500000
9.18000,-1.000000,2.754000,1.000000,-2.754000,-2.754000,0.500000
9.19000,-1.000000,2.757000,1.000000,-2.757000,-2.757000,0.500000
9.20000,-1.000000,2.760000,1.000000,-2.760000,-2.760000,0.500000
9.21000,-1.000000,2.763000,1.000000,-2.763000,-2.763000,0.500000
9.22000,-1.000000,2.766000,1.000000,-2.766000,-2.766000,0.500000
9.23000,-1.000000,2.769000,1.000000,-2.769000,-2.769000,0.500000
9.24000,-1.000000,2.772000,1.000000,-2.772000,-2.772000,0.500000
9.25000,-1.000000,2.775000,1.000000,-2.775000,-2.775000,0.500000
9.26000,-1.000000,2.778000,1.000000,-2.778000,-2.778000,0.500000
9.27000,-1.000000,2.781000,1.000000,-2.781000,-2.781000,0.500000
9.28000,-1.000000,2.784000,1.000000,-2.784000,-2.784000,0.500000
9.29000,-1.000000,2.787000,1.000000,-2.787000,-2.787000,0.500000
9.30000,-1.000000,2.790000,1.000000,-2.790000,-2.790000,0.500000
9.31000,-1.000000,2.793000,1.000000,-2.793000,-2.793000,0.500000
9.32000,-1.000000,2.796000,1.000000,-2.796000,-2.796000,0.500000
9.33000,-1.000000,2.799000,1.000000,-2.799000,-2.799000,0.500000
9.34000,-1.000000,2.802000,1.000000,-2.802000,-2.802000,0.500000
9.35000,-1.000000,2.805000,1.000000,-2.805000,-2.805000,0.500000
9.36000,-1.000000,2.808000,1.000000,-2.808000,-2.808000,0.500000
9.37000,-1.000000,2.811000,1.000000,-2.811000,-2.811000,0.500000
9.38000,-1.000000,2.814000,1.000000,-2.814000,-2.814000,0.500000
9.39000,-1.000000,2.817000,1.000000,-2.817000,-2.817000,0.500000
9.40000,-1.000000,2.820000,1.000000,-2.820000,-2.820000,0.500000
9.41000,-1.000000,2.823000,1.000000,-2.823000,-2.823000,0.500000
9.42000,-1.000000,2.826000,1.000000,-2.826000,-2.826000,0.500000
9.43000,-1.000000,2.829000,1.000000,-2.829000,-2.829000,0.500000
9.44000,-1.000000,2.832000,1.000000,-2.832000,-2.832000,0.500000
9.45000,-1.000000,2.835000,1.000000,-2.835000,-2.835000,0.500000
9.46000,-1.000000,2.838000,1.000000,-2.838000,-2.838000,0.500000
9.47000,-1.000000,2.841000,1.000000,-2.841000,-2.841000,0.500000
9.48000,-1.000000,2.844000,1.000000,-2.844000,-2.844000,0.500000
9.49000,-1.000000,2.847000,1.000000,-2.847000,-2.847000,0.500000
9.50000,-1.000000,2.850000,1.000000,-2.850000,-2.850000,0.500000
9.51000,-1.000000,2.853000,1.000000,-2.853000,-2.853000,0.500000
9.52000,-1.000000,2.856000,1.000000,-2.856000,-2.856000,0.500000
9.53000,-1.000000,2.859000,1.000000,-2.859000,-2.859000,0.500000
9.54000,-1.000000,2.862000,1.000000,-2.862000,-2.862000,0.500000
9.55000,-1.000000,2.865000,1.000000,-2.865000,-2.865000,0.500000
9.56000,-1.000000,2.868000,1.000000,-2.868000,-2.868000,0.500000
9.57000,-1.000000,2.871000,1.000000,-2.871000,-2.871000,0.500000
9.58000,-1.000000,2.874000,1.000000,-2.874000,-2.874000,0.500000
9.59000,-1.000000,2.877000,1.000000,-2.877000,-2.877000,0.500000
9.60000,-1.000000,2.880000,1.000000,-2.880000,-2.880000,0.500000
9.61000,-1.000000,2.883000,1.000000,-2.883000,-2.883000,0.500000
9.62000,-1.000000,2.886000,1.000000,-2.886000,-2.886000,0.500000
9.63000,-1.000000,2.889000,1.000000,-2.889000,-2.889000,0.500000
9.64000,-1.000000,2.892000,1.000000,-2.892000,-2.892000,0.500000
9.65000,-1.000000,2.895000,1.000000,-2.895000,-2.895000,0.500000
9.66000,-1.000000,2.898000,1.000000,-2.898000,-2.898000,0.500000
9.67000,-1.000000,2.901000,1.000000,-2.901000,-2.901000,0.500000
9.68000,-1.000000,2.904000,1.000000,-2.904000,-2.904000,0.500000
9.69000,-1.000000,2.907000,1.000000,-2.907000,-2.907000,0.500000
9.70000,-1.000000,2.910000,1.000000,-2.910000,-2.910000,0.500000
9.71000,-1.000000,2.913000,1.000000,-2.913000,-2.913000,0.500000
9.72000,-1.000000,2.916000,1.000000,-2.916000,-2.916000,0.500000
9.73000,-1.000000,2.919000,1.000000,-2.919000,-2.919000,0.500000
9.74000,-1.000000,2.922000,1.000000,-2.922000,-2.922000,0.500000
9.75000,-1.000000,2.925000,1.000000,-2.925000,-2.925000,0.500000
9.76000,-1.000000,2.928000,1.000000,-2.928000,-2.928000,0.500000
9.77000,-1.000000,2.931000,1.000000,-2.931000,-2.931000,0.500000
9.78000,-1.000000,2.934000,1.000000,-2.934000,-2.934000,0.500000
9.79000,-1.000000,2.937000,1.000000,-2.937000,-2.937000,0.500000
9.80000,-1.000000,2.940000,1.000000,-2.940000,-2.940000,0.500000
9.81000,-1.000000,2.943000,1.000000,-2.943000,-2.943000,0.500000
9.82000,-1.000000,2.946000,1.000000,-2.946000,-2.946000,0.500000
9.83000,-1.000000,2.949000,1.000000,-2.949000,-2.949000,0.500000
9.84000,-1.000000,2.952000,1.000000,-2.952000,-2.952000,0.500000
9.85000,-1.000000,2.955000,1.000000,-2.955000,-2.955000,0.500000
9.86000,-1.000000,2.958000,1.000000,-2.958000,-2.958000,0.500000
9.87000,-1.000000,2.961000,1.000000,-2.961000,-2.961000,0.500000
9.88000,-1.000000,2.964000,1.000000,-2.964000,-2.964000,0.500000
9.89000,-1.000000,2.967000,1.000000,-2.967000,-2.967000,0.500000
9.90000,-1.000000,2.970000,1.000000,-2.970000,-2.970000,0.500000
9.91000,-1.000000,2.973000,1.000000,-2.973000,-2.973000,0.500000
9.92000,-1.000000,2.976000,1.000000,-2.976000,-2.976000,0.500000
9.93000,-1.000000,2.979000,1.000000,-2.979000,-2.979000,0.500000
9.94000,-1.000000,2.982000,1.000000,-2.982000,-2.982000,0.500000
9.95000,-1.000000,2.985000,1.000000,-2.985000,-2.985000,0.500000
9.96000,-1.000000,2.988000,1.000000,-2.988000,-2.988000,0.500000
9.97000,-1.000000,2.991000,1.000000,-2.991000,-2.991000,0.500000
9.98000,-1.000000,2.994000,1.000000,-2.994000,-2.994000,0.500000
9.99000,-1.000000,2.997000,1.000000,-2.997000,-2.997000,0.500000
10.00000,-1.000000,3.000000,1.000000,-3.000000,-3.000000,0.500000
